X_05%,X_68%,X_95%,Template
12770,25536,27133,0
10544,14306,23820,0
10207,16073,22654,0
10766,15173,16242,0
10490,15520,17008,0
10292,17291,24141,0
10506,16616,18738,0
10747,18584,24705,0
10398,23833,24453,0
10388,18153,24844,0
10125,21069,21889,0
10942,14475,26550,0
10922,25555,30024,0
12888,18346,20211,0
12635,17815,21397,0
11356,16515,28393,0
12102,27724,30637,0
12479,16530,26716,0
12116,17437,18011,0
11279,25222,29491,0
11620,23467,25548,0
11374,18373,27804,0
10933,16431,28132,0
10949,21934,24984,0
10860,17267,22710,0
10984,17256,21757,0
10575,24909,28929,0
11403,16929,29809,0
12180,20770,26451,0
11735,25923,28951,0
11782,17184,18933,0
10856,16761,23637,0
10380,14916,16583,0
12183,20620,22188,0
10416,24072,25881,0
10854,16735,24487,0
11679,18255,26320,0
12451,24004,25213,0
11879,23968,26673,0
11566,15268,17752,0
11170,22249,24940,0
10496,16574,24468,0
11806,25428,28269,0
11228,17202,24403,0
10945,24370,26221,0
10251,16271,22516,0
10051,20908,25162,0
10572,17232,21610,0
11385,24748,28444,0
17883,26058,29677,0
12888,26995,29415,0
12018,17206,23308,0
10910,21475,23389,0
10829,15891,23670,0
11186,23977,28312,0
11389,26334,29838,0
13451,18926,20750,0
13800,23266,29691,0
12242,17392,27016,0
12121,16818,26809,0
13573,22255,25156,0
12704,20430,27990,0
12896,18044,29026,0
12758,19073,26926,0
12624,19534,27046,0
14427,29565,31540,0
14436,18744,27252,0
12500,15871,24078,0
12459,18237,30106,0
13787,18849,20953,0
14595,19720,22155,0
13207,25411,27441,0
12619,17827,26806,0
12018,16428,19012,0
12676,24252,28026,0
13586,28447,29152,0
14348,19221,30559,0
14124,19269,27693,0
14056,21627,28452,0
13992,27933,29104,0
13587,17555,26931,0
13099,16331,22764,0
13218,26776,29086,0
13354,27028,28494,0
13807,29041,30673,0
13884,28026,31032,0
14376,27819,28735,0
13382,23650,25491,0
12148,16424,23362,0
13388,27601,29610,0
13366,17684,26796,0
13688,19999,25242,0
12239,18963,26100,0
14853,25687,27828,0
13335,16706,17629,0
12359,15336,22690,0
11851,17684,24922,0
12175,18186,25369,0
12005,25011,27358,0
12296,20095,27370,0
11990,18249,26409,0
11739,22147,24022,0
11204,22312,25831,0
12051,26089,29104,0
20364,28884,31770,0
14747,27115,30147,0
14082,28137,30823,0
14581,18521,25513,0
12630,16155,24442,0
11532,21153,24292,0
11365,17026,24145,0
11203,23967,24678,0
12237,23551,24133,0
10515,17498,24678,0
11421,17949,25381,0
12361,16773,24895,0
12360,20025,23314,0
12208,25083,26863,0
11845,17639,24889,0
12399,17644,26173,0
11817,16419,25339,0
10790,15800,23968,0
10902,14823,22153,0
10755,14766,21802,0
10982,16739,17252,0
11341,16918,24303,0
10401,16633,23637,0
11089,24390,25222,0
11240,23385,24481,0
12172,17127,21996,0
10583,14448,20577,0
10517,24864,25477,0
10831,16610,25474,0
11438,24543,25639,0
11393,16400,24867,0
11675,23961,24751,0
11311,14794,15693,0
11528,14996,17797,0
11284,16711,24252,0
11296,23926,24724,0
11435,23226,24495,0
10905,25674,26236,0
11398,24048,24813,0
10897,14135,21858,0
10366,15651,16214,0
10773,16329,20866,0
10958,24960,25305,0
12862,17023,23391,0
10969,15858,24027,0
10726,15777,23611,0
10403,14239,20844,0
9868,20016,21327,0
9819,16478,24424,0
10278,16111,22423,0
10042,15685,23283,0
10527,15626,22959,0
10090,23689,24522,0
10236,20581,21390,0
9541,13590,14670,0
9834,15994,23259,0
10182,19935,23446,0
10044,23166,23683,0
11944,23122,23697,0
10099,15099,15641,0
10752,15316,20853,0
9994,13934,14991,0
9995,15762,23094,0
10057,23520,24286,0
10884,25186,25650,0
10644,17816,27627,0
11059,23361,25918,0
10362,14054,20095,0
9516,13034,16123,0
9639,23724,24114,0
9960,22069,24558,0
10481,17495,25612,0
10168,19807,23952,0
10212,15805,24337,0
10324,20713,21325,0
11407,18199,20800,0
9824,15885,23283,0
11986,19714,24132,0
10116,16236,16479,0
10111,17488,18255,0
11026,26932,30562,0
11542,17250,25053,0
10256,14446,21709,0
10078,15935,22353,0
10310,17718,22608,0
10584,17995,27810,0
11175,17432,27136,0
10839,27921,30064,0
11658,26529,27886,0
11049,18247,23079,0
10157,25165,25512,0
10641,25822,28056,0
12078,16510,20226,0
10184,16792,24574,0
10491,18815,24483,0
11099,15877,21522,0
9983,15006,20322,0
10565,25998,29032,0
11315,18439,28366,0
12154,16814,24241,0
10282,23758,24685,0
10236,16832,23293,0
